"var_star","estimate","se","df","t value","pval","conf.low","conf.high","effect","model","model_term_number"
"Menses * Study",-0.0426221935434748,0.02163145203804,10776.2940752161,-1.97038060452537,0.0488203265846762,-0.0850190604713389,-0.00022532661561081,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.4"
"Menses * Study * Self Sexual Attract.",-0.0794205845718755,0.0226153952465628,10744.7114378963,-3.5117929050542,0.000446921487381723,-0.123745944751277,-0.0350952243924742,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.5"
"Partner Sexual Attract.",0.107003713120283,0.0281417021163866,424.038708545528,3.80231844817859,0.000164377947760808,0.0518469905085109,0.162160435732056,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.6"
"Probability of Conception (mean)",-0.00733437171641166,0.0255925495337354,432.345351624948,-0.286582300319227,0.7745694492616,-0.0574948470750904,0.0428261036422671,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.7"
"Probability of Conception (mean) * Partner Sexual Attract.",0.0096723851189847,0.0275365774203327,424.622159904577,0.351255893982044,0.72557059954703,-0.0442983148823662,0.0636430851203356,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.8"
"Probability of Conception (mean) * Self Sexual Attract.",0.00425433327735063,0.0288500872305581,412.779744534953,0.147463445893655,0.882838230277829,-0.0522907986453822,0.0607994652000835,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.9"
"Probability of Conception (WW)",0.058089920474655,0.00868898621663961,410.409679482502,6.68546583298883,0.0000000000753895845732785,0.0410598204278764,0.0751200205214336,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.10"
"Probability of Conception (WW) * Partner Sexual Attract.",0.019905079450828,0.00850936794468985,364.759549524638,2.33919599906941,0.0198644103114027,0.00322702474803624,0.0365831341536197,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.11"
"Probability of Conception (WW) * Self Sexual Attract.",0.00251712512959256,0.00934963239338053,405.066457016135,0.269221828590252,0.787896062921805,-0.0158078176301223,0.0208420678893074,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.12"
"Self Sexual Attract.",0.150809500236777,0.0300854003670025,435.911539398528,5.01271375474811,0.000000781916639319734,0.0918431990569843,0.20977580141657,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.13"
"Study",0.118177171677024,0.0276988066951259,440.997153019413,4.26650768669464,0.0000243164010857693,0.0638885081398401,0.172465835214208,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.14"
"Study * Partner Sexual Attract.",0.0178860822173993,0.0281374784971437,426.435383740035,0.635667557034826,0.525334101632836,-0.0372623622527725,0.0730345266875711,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.15"
"Study * Probability of Conception (mean)",-0.0121109033825859,0.0252394217205895,436.696936427159,-0.479840763257513,0.631580862371792,-0.0615792609455593,0.0373574541803874,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.16"
"Study * Probability of Conception (mean) * Partner Sexual Attract.",-0.0147483732115261,0.0270083211373728,428.894664007744,-0.546067752101702,0.585303287838952,-0.0676837099236687,0.0381869635006166,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.17"
"Study * Probability of Conception (mean) * Self Sexual Attract.",-0.00464117276138907,0.0279393369871913,416.848559974391,-0.166116066516425,0.868146150254823,-0.0594012670082117,0.0501189214854336,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.18"
"Study * Probability of Conception (WW)",-0.000718280219513193,0.00875185459254031,417.849745617229,-0.0820717725504059,0.934628938093506,-0.0178716000188237,0.0164350395797973,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.19"
"Study * Probability of Conception (WW) * Partner Sexual Attract.",-0.00395388331777512,0.00858100882395976,373.680522859135,-0.460771384680919,0.645230675411088,-0.0207723515637566,0.0128645849282064,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.20"
"Study * Probability of Conception (WW) * Self Sexual Attract.",0.0110010856798541,0.00928466701200291,413.46961687978,1.1848659371017,0.236751048089019,-0.00719652727211875,0.0291986986318269,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.21"
"Study * Self Sexual Attract.",0.112468867743281,0.0296323664972968,438.947106529557,3.79547370114842,0.000168063949567934,0.0543904966318884,0.170547238854674,"fixed","S1_PRCPSMSy","S1_PRCPSMSy.22"
"(Intercept)",0.0980506774437507,0.0277991324563896,441.029571224693,3.52711285496299,0.000464155609029541,0.0435653790277686,0.152535975859733,"fixed","S1_HPSMSy","S1_HPSMSy.1"
"Menses",-0.361393642713596,0.0265393392874328,9977.57746507461,-13.6172810784603,0.00000000000000000000000000000000000000000747187756133113,-0.413409791890453,-0.309377493536739,"fixed","S1_HPSMSy","S1_HPSMSy.2"
"Menses * Partner Sexual Attract.",-0.0952765401232783,0.0274967820643018,10265.7348578212,-3.465006919736,0.000532384423450412,-0.149169242660057,-0.0413838375864999,"fixed","S1_HPSMSy","S1_HPSMSy.3"
"Menses * Self Sexual Attract.",-0.0594007855085109,0.0279406218915773,9759.23994082465,-2.12596504612581,0.0335312039343336,-0.114163398121654,-0.00463817289536805,"fixed","S1_HPSMSy","S1_HPSMSy.4"
"Menses * Study",-0.0492400718993991,0.0267696298652669,9975.1236301634,-1.83940055007212,0.0658859935648388,-0.10170758231479,0.00322743851599187,"fixed","S1_HPSMSy","S1_HPSMSy.5"
"Menses * Study * Self Sexual Attract.",-0.0689503733865353,0.0272262627756141,9624.7246516708,-2.53249496468875,0.0113411577352552,-0.122312867860362,-0.0155878789127082,"fixed","S1_HPSMSy","S1_HPSMSy.6"
"Estradiol (mean)",0.00707855133072447,0.0341838240647464,414.593161477907,0.207073126672933,0.836054413495029,-0.059920512690032,0.0740776153514809,"fixed","S1_HPSMSy","S1_HPSMSy.7"
"Estradiol (mean) * Partner Sexual Attract.",0.0285692137818511,0.0372324942938618,406.19399620662,0.767319362392572,0.443337435079454,-0.0444051340887111,0.101543561652413,"fixed","S1_HPSMSy","S1_HPSMSy.8"
"Estradiol (mean) * Self Sexual Attract.",0.00651425588881593,0.0383789885547222,393.402828130117,0.169734954831539,0.865305830196145,-0.0687071794415145,0.0817356912191464,"fixed","S1_HPSMSy","S1_HPSMSy.9"
"Estradiol (WW)",0.0349552465482115,0.0121137701894914,802.777924181269,2.8855794687714,0.00401166064276163,0.0112126932598134,0.0586977998366096,"fixed","S1_HPSMSy","S1_HPSMSy.10"
"Estradiol (WW) * Partner Sexual Attract.",-0.0085688576337048,0.0125087529993892,856.02204393488,-0.685028926074665,0.493511110705493,-0.0330855630040149,0.0159478477366053,"fixed","S1_HPSMSy","S1_HPSMSy.11"
"Estradiol (WW) * Self Sexual Attract.",0.0267297455919791,0.0127690851560579,732.113942364375,2.09331720051205,0.0366643821019337,0.00170279857058065,0.0517566926133775,"fixed","S1_HPSMSy","S1_HPSMSy.12"
"Partner Sexual Attract.",0.119524156801713,0.0289350360605364,443.671005355913,4.13077614804593,0.000043217705740276,0.0628125282316936,0.176235785371732,"fixed","S1_HPSMSy","S1_HPSMSy.13"
"Progesterone (mean)",0.00130717009490795,0.0347225295480197,417.157532217439,0.0376461655277792,0.96998780771501,-0.0667477372713385,0.0693620774611544,"fixed","S1_HPSMSy","S1_HPSMSy.14"
"Progesterone (mean) * Partner Sexual Attract.",0.0159290702886392,0.0376538857501368,414.965359911513,0.42303921550995,0.672485796558282,-0.0578711896596149,0.0897293302368933,"fixed","S1_HPSMSy","S1_HPSMSy.15"
"Progesterone (mean) * Self Sexual Attract.",-0.00914177115542756,0.0397027070799321,394.024601851522,-0.230255612974268,0.818012643714713,-0.0869576471208378,0.0686741048099827,"fixed","S1_HPSMSy","S1_HPSMSy.16"
"Progesterone (WW)",-0.0770096494693397,0.00980493401975302,744.561406198212,-7.85417314529563,0.0000000000000140566876706637,-0.0962269670188471,-0.0577923319198322,"fixed","S1_HPSMSy","S1_HPSMSy.17"
"Progesterone (WW) * Partner Sexual Attract.",-0.0260121631022139,0.00990489759344775,738.724566189059,-2.62619202841848,0.00881343689368739,-0.0454254056559289,-0.00659892054849886,"fixed","S1_HPSMSy","S1_HPSMSy.18"
"Progesterone (WW) * Self Sexual Attract.",0.00593973914096273,0.0105769664989779,754.220263699964,0.561573031505462,0.574573783264381,-0.0147907342627207,0.0266702125446461,"fixed","S1_HPSMSy","S1_HPSMSy.19"
"Self Sexual Attract.",0.135571795075106,0.0301223013792334,437.793550252431,4.5007117274436,0.00000869218726122286,0.0765331692403475,0.194610420909865,"fixed","S1_HPSMSy","S1_HPSMSy.20"
"Study",0.116765193288879,0.027828689897505,443.874169300948,4.19585663999753,0.0000328445236306074,0.0622219633528351,0.171308423224922,"fixed","S1_HPSMSy","S1_HPSMSy.21"
"Study * Estradiol (mean)",-0.0214344669742846,0.0339755557822625,420.050221630052,-0.630879068223361,0.528462703228543,-0.0880253326622507,0.0451563987136815,"fixed","S1_HPSMSy","S1_HPSMSy.22"
"Study * Estradiol (mean) * Partner Sexual Attract.",-0.0242399951741,0.0368091390255677,410.928738622613,-0.658531979171337,0.510565143142302,-0.0963845819661404,0.0479045916179404,"fixed","S1_HPSMSy","S1_HPSMSy.23"
"Study * Estradiol (mean) * Self Sexual Attract.",-0.00265440862097117,0.0373492631123127,397.862944644533,-0.0710699060645216,0.943377828772268,-0.0758576191702145,0.0705488019282721,"fixed","S1_HPSMSy","S1_HPSMSy.24"
"Study * Estradiol (WW)",-0.00297288396378252,0.0121997062792494,821.768985344312,-0.243684880253152,0.807535704429223,-0.0268838688930785,0.0209381009655134,"fixed","S1_HPSMSy","S1_HPSMSy.25"
"Study * Estradiol (WW) * Partner Sexual Attract.",-0.00884370698397314,0.0109335033415676,527.010445496186,-0.80886306133466,0.418958918950535,-0.030272979758294,0.0125855657903478,"fixed","S1_HPSMSy","S1_HPSMSy.26"
"Study * Estradiol (WW) * Self Sexual Attract.",0.0156349757664788,0.0125991217911018,735.995023745544,1.24095758622804,0.2150168133253,-0.00905884918091449,0.040328800713872,"fixed","S1_HPSMSy","S1_HPSMSy.27"
"Study * Partner Sexual Attract.",0.0118901092775657,0.0286426385919678,423.269495663488,0.415119202073096,0.678264980184379,-0.0442484307848882,0.0680286493400197,"fixed","S1_HPSMSy","S1_HPSMSy.28"
"Study * Progesterone (mean)",0.00679082591817072,0.0343822276107553,420.58248772006,0.197509771474099,0.843524054150819,-0.0605971019071683,0.0741787537435097,"fixed","S1_HPSMSy","S1_HPSMSy.29"
"Study * Progesterone (mean) * Partner Sexual Attract.",0.00858588564377158,0.0367874721030451,419.479159816651,0.233391563837866,0.815571211626721,-0.0635162347604687,0.0806880060480119,"fixed","S1_HPSMSy","S1_HPSMSy.30"
"Study * Progesterone (mean) * Self Sexual Attract.",0.0389663713858452,0.0381768107141613,397.943712946647,1.02068168233317,0.308025375224458,-0.0358588026585139,0.113791545430204,"fixed","S1_HPSMSy","S1_HPSMSy.31"
"Study * Progesterone (WW)",0.00377144920745995,0.00987982944935794,760.174154822775,0.381732217827409,0.702766679678624,-0.0155926606866798,0.0231355591015997,"fixed","S1_HPSMSy","S1_HPSMSy.32"
"Study * Progesterone (WW) * Partner Sexual Attract.",0.00419623464434777,0.0099659365538205,747.126675410115,0.421057732174616,0.67383402095001,-0.0153366420733516,0.0237291113620472,"fixed","S1_HPSMSy","S1_HPSMSy.33"
"Study * Progesterone (WW) * Self Sexual Attract.",-0.00925121486385312,0.010509061777764,775.057271740107,-0.880308352875769,0.378965162336915,-0.029848597459577,0.0113461677318708,"fixed","S1_HPSMSy","S1_HPSMSy.34"
"Study * Self Sexual Attract.",0.109502285899204,0.0296584012512285,439.996492444396,3.69211694762772,0.000250337565995391,0.0513728876077583,0.167631684190649,"fixed","S1_HPSMSy","S1_HPSMSy.35"
"(Intercept)",0.0985845677774105,0.0278505831396133,439.667197387071,3.53976673605763,0.0004431847821604,0.04399842787533,0.153170707679491,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.1"
"Menses",-0.361958698422856,0.0265081113841204,10161.414133483,-13.6546392603317,0.00000000000000000000000000000000000000000444974845818614,-0.413913642033908,-0.310003754811804,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.2"
"Menses * Partner Sexual Attract.",-0.0960071440541411,0.0274782793643121,10430.1696705554,-3.49392852373544,0.000477942957956891,-0.149863581965323,-0.0421507061429592,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.3"
"Menses * Self Sexual Attract.",-0.0598755193869442,0.0279198952401147,10039.43037529,-2.1445467066408,0.0320130394758843,-0.1145975085097,-0.00515353026418803,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.4"
"Menses * Study",-0.0508707866675736,0.0267355290796654,10160.909633347,-1.90274097497719,0.0571025918765804,-0.103271460771341,0.00152988743619384,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.5"
"Menses * Study * Self Sexual Attract.",-0.0680172012258467,0.0272099926335036,9921.4045653444,-2.49971406247635,0.0124453794875313,-0.121347806807114,-0.0146865956445795,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.6"
"Estradiol (mean)",0.00466401345095426,0.0344164009671074,411.975991070348,0.135517175529532,0.8922691741612,-0.0627908929220658,0.0721189198239743,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.7"
"Estradiol (mean) * Partner Sexual Attract.",0.0303215680471534,0.0375384543702309,405.551474646213,0.807746844025611,0.419709845007755,-0.0432524505537993,0.103895586648106,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.8"
"Estradiol (mean) * Self Sexual Attract.",0.00139022422682501,0.0386420258913857,390.264347310711,0.0359770015871484,0.971319091619887,-0.0743467548099552,0.0771272032636053,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.9"
"Estradiol (WW)",0.0351985809420905,0.0124214876315195,1032.09826545559,2.83368481990628,0.00469112801359684,0.0108529125499025,0.0595442493342785,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.10"
"Estradiol (WW) * Partner Sexual Attract.",-0.0084452761067537,0.0128126503175794,1095.61463288311,-0.659135767965704,0.509947096053164,-0.033557609275715,0.0166670570622076,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.11"
"Estradiol (WW) * Self Sexual Attract.",0.0267232041759468,0.013101928397786,939.992426290125,2.03963900309992,0.0416654672530667,0.00104389638826366,0.05240251196363,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.12"
"Partner Sexual Attract.",0.118702448519621,0.0289937622297057,441.993472279504,4.0940684958092,0.0000504040508395087,0.06187571877308,0.175529178266162,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.13"
"Progesterone (mean)",0.00730286133688443,0.034941317115421,414.352629768563,0.209003607756428,0.834548131823404,-0.0611808617817338,0.0757865844555026,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.14"
"Progesterone (mean) * Partner Sexual Attract.",0.0130054619355016,0.037920312311545,412.95887811021,0.342968217894714,0.73179688677068,-0.0613169844776375,0.0873279083486406,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.15"
"Progesterone (mean) * Self Sexual Attract.",-0.00767594324644301,0.0399651946392917,391.341264459414,-0.192065704063816,0.847790360484504,-0.086006285374588,0.0706543988817019,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.16"
"Progesterone (WW)",-0.0760512502565053,0.00945146216788522,10503.4122498719,-8.04650634003668,0.00000000000000094378929143292,-0.0945757757068031,-0.0575267248062074,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.17"
"Progesterone (WW) * Partner Sexual Attract.",-0.026339378246686,0.0095448357581502,10480.1117741263,-2.75954232362723,0.00579828953728744,-0.0450469125710105,-0.00763184392236159,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.18"
"Progesterone (WW) * Self Sexual Attract.",0.00699527262216522,0.0101956822673743,10533.7071997887,0.686101473027435,0.492664222744777,-0.0129878974197021,0.0269784426640325,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.19"
"Self Sexual Attract.",0.13474767179529,0.0301841415357016,436.440862216481,4.46418764754038,0.0000102452925694212,0.075587841481055,0.193907502109524,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.20"
"Study",0.117042639912891,0.0278802853489775,442.490436378567,4.19804311354306,0.0000325599293392205,0.062398284750195,0.171686995075586,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.21"
"Study * Estradiol (mean)",-0.0223616529367437,0.0341993482759249,417.238140082691,-0.653861961237589,0.513560942011602,-0.0893911438522985,0.0446678379788112,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.22"
"Study * Estradiol (mean) * Partner Sexual Attract.",-0.0242178659529214,0.0370994830958337,409.811644758166,-0.652781762224635,0.514262997155078,-0.096931516665808,0.0484957847599652,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.23"
"Study * Estradiol (mean) * Self Sexual Attract.",-0.000874161820024463,0.0375964042974396,394.46560081648,-0.0232512080971529,0.981461648453576,-0.0745617601912129,0.072813436551164,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.24"
"Study * Estradiol (WW)",-0.0035573393281757,0.0125068404522109,1055.32128962425,-0.284431495050123,0.776135526030355,-0.0280702961748977,0.0209556175185463,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.25"
"Study * Estradiol (WW) * Partner Sexual Attract.",-0.00914083996743278,0.0112930133991843,720.324073049956,-0.809424344444064,0.418538388770374,-0.0312747395067622,0.0129930595718967,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.26"
"Study * Estradiol (WW) * Self Sexual Attract.",0.016473577716194,0.0129294814568666,946.952180929334,1.2741096981461,0.20293714039964,-0.00886774027804306,0.041814895710431,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.27"
"Study * Partner Sexual Attract.",0.0113722717095592,0.0287075546365393,421.827259488219,0.396142125428003,0.692200482729565,-0.0448935014622736,0.0676380448813919,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.28"
"Study * Progesterone (mean)",0.00381518592816471,0.0345978498975303,417.77547471595,0.110272341762979,0.912246343372377,-0.0639953538135176,0.071625725669847,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.29"
"Study * Progesterone (mean) * Partner Sexual Attract.",0.0107802987602864,0.037043320300126,417.326316813163,0.291018695757943,0.771181598761469,-0.061823274895742,0.0833838724163149,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.30"
"Study * Progesterone (mean) * Self Sexual Attract.",0.0386031188651686,0.0384238653449381,395.150252031409,1.00466516105606,0.315672919840047,-0.0367062733577266,0.113912511088064,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.31"
"Study * Progesterone (WW)",0.00551837170913103,0.00952808909409469,10514.5395365535,0.579168777142439,0.562487703383005,-0.0131563397567834,0.0241930831750455,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.32"
"Study * Progesterone (WW) * Partner Sexual Attract.",0.00459381966391514,0.00960529080654819,10498.8013438095,0.478259300674521,0.632475618429917,-0.014232204377953,0.0234198437057833,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.33"
"Study * Progesterone (WW) * Self Sexual Attract.",-0.00912361110914418,0.0101360377761341,10551.248800078,-0.900116131238799,0.368078995087894,-0.0289898800963045,0.0107426578780162,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.34"
"Study * Self Sexual Attract.",0.110109580248654,0.0297188586118943,438.652015557424,3.70504068432109,0.000238366191595752,0.0518616877077036,0.168357472789605,"fixed","S1_HPSMSy_p","S1_HPSMSy_p.35"
"(Intercept)",0.0656349331146998,0.0230406788245012,412.559406359039,2.84865448690272,0.00461019342477518,0.0204760324393228,0.110793833790077,"fixed","S3_PRCPSMSy","S3_PRCPSMSy.1"
"Menses",-0.205157217194171,0.019684973737814,10713.0971874788,-10.4220213817239,0.00000000000000000000000025990307362888,-0.243739056756903,-0.166575377631439,"fixed","S3_PRCPSMSy","S3_PRCPSMSy.2"
